date	who	what	link	helper	counter	flag
2014-02-01	Then the ruling Pheu Thai party 	 stop being a Thaksin fan club	http://www.economist.com/news/leaders/21595453-both-sides-stand-must-back-down-or-risk-their-countrys-disintegration-way-out	1	6	LEADERS
2014-02-01	Instead, it 	 be led by someone other than a maladroit Shinawatra	http://www.economist.com/news/leaders/21595453-both-sides-stand-must-back-down-or-risk-their-countrys-disintegration-way-out	1	7	LEADERS
2014-02-01	Some in Pheu Thai now want to dump Ms Yingluck: they 	 hurry up and do so	http://www.economist.com/news/leaders/21595453-both-sides-stand-must-back-down-or-risk-their-countrys-disintegration-way-out	1	8	LEADERS
2014-02-01	Mr Miliband 	 change course before the election, rather than later	http://www.economist.com/news/leaders/21595452-labours-growing-contempt-capitalism-dangerous-country-fran-ois-miliband	1	9	LEADERS
2014-02-01	The empire is gone and so 	 the mindset that went with it	http://www.economist.com/news/letters/21595385-climate-change-turkey-housing-hospices-asia-sex-and-public-life-renewable-energy-spain	1	10	LETTERS
2014-02-01	He 	 know that the only legitimate way to expose conspiracy is to carry government onto the liberal ground of transparency and accountability	http://www.economist.com/news/letters/21595385-climate-change-turkey-housing-hospices-asia-sex-and-public-life-renewable-energy-spain	1	11	LETTERS
2014-02-01	In addition, he was an advocate for trade and an internationalist, insisting that the new republics 	 remain open to the ideas and products of the world	http://www.economist.com/news/americas/21595478-latin-americas-enduring-need-rule-law-education-and-openness-relearning-old-lessons	1	12	AMERICAS
2014-02-01	In 2008 it asked the ICJ to rule on a threefold claim: that the boundary 	 run southwestward, equidistantly between each country’s coast; that it 	http://www.economist.com/news/americas/21595481-heres-grown-up-way-settle-long-standing-border-dispute-line-sea	1	13	AMERICAS
2014-02-01	Chilean politicians suggested that as a condition for implementing the agreement Peru 	 sign the International Convention on the Law of the Sea and accept the line through Hito 1 as its land border as well (losing 350 metres of beach)	http://www.economist.com/news/americas/21595481-heres-grown-up-way-settle-long-standing-border-dispute-line-sea	1	14	AMERICAS
2014-02-01	He also suggested that the responsibility for doing so 	 probably fall to his successor	http://www.economist.com/news/asia/21595472-hamid-karzais-vilification-america-risking-his-countrys-security-playing-fire	1	15	ASIA
2014-02-01	Second, American and Japanese diplomats have been telling politicians on all sides that Thailand’s frail democracy and its economic prospects 	 not be held hostage by an angry minority	http://www.economist.com/news/asia/21595477-prime-minister-insists-elections-and-opposition-boycotting-them-show-staggers	1	16	ASIA
2014-02-01	War against people-smugglers, Mr Abbott says, 	 not involve giving out “information…of use to the enemy”	http://www.economist.com/news/asia/21595509-tony-abbotts-draconian-approach-has-its-costs-go-north-young-man	1	17	ASIA
2014-02-01	“With cruelty over boats behind us,” Mr Menadue says, the government 	 make amends by sharply lifting Australia’s refugee intake through conventional UN channels, from 20,000 last year	http://www.economist.com/news/asia/21595509-tony-abbotts-draconian-approach-has-its-costs-go-north-young-man	1	18	ASIA
2014-02-01	Mr Sharif, in office since June (his third go at being prime minister), 	 be doing much more about the Islamist violence that has claimed thousands of lives over the past decade	http://www.economist.com/news/asia/21595501-militants-are-eating-pakistans-heart-will-nawaz-sharif-take-them-snarling-not-pouncing	1	19	ASIA
2014-02-01	The time is now Talk of Pakistani military action against the Taliban 	 be welcomed, even if it is actually designed to press them to talk	http://www.economist.com/news/asia/21595501-militants-are-eating-pakistans-heart-will-nawaz-sharif-take-them-snarling-not-pouncing	1	20	ASIA
2014-02-01	The American banks which were failing, she said, 	 have consulted a Swabian housewife because she could have told them how to deal with money	http://www.economist.com/news/europe/21595503-views-economics-euro-and-much-else-draw-cultural-archetype-hail-swabian	1	21	EUROPE
2014-02-01	As the (Green) premier of the rich south-western state of Baden-Württemberg, Mr Kretschmann 	 know	http://www.economist.com/news/europe/21595503-views-economics-euro-and-much-else-draw-cultural-archetype-hail-swabian	1	22	EUROPE
2014-02-01	Conservatives say the troika was a necessary expedient that has proven its worth, but 	 be replaced over time	http://www.economist.com/news/europe/21595432-it-time-reform-troika-handles-euro-zone-bail-outs-euros-hellhound	1	23	EUROPE
2014-02-01	The IMF only grudgingly accepted the ECB’s insistence that senior bondholders of Irish banks 	 be spared, increasing the burden on Irish taxpayers	http://www.economist.com/news/europe/21595432-it-time-reform-troika-handles-euro-zone-bail-outs-euros-hellhound	1	24	EUROPE
2014-02-01	Its head 	 surely be the first to be lopped off	http://www.economist.com/news/europe/21595432-it-time-reform-troika-handles-euro-zone-bail-outs-euros-hellhound	1	25	EUROPE
2014-02-01	For the sake of the union, Mr Cameron 	 keep declining the invitation	http://www.economist.com/news/britain/21595429-battle-scotland-will-be-decided-group-people-who-rarely-get-change	1	26	BRITAIN
2014-02-01	In this sectionTime for a ceasefire Need to know Joining the dots Reprints     What matters to patients 	 also matter to policymakers	http://www.economist.com/news/international/21595474-improve-health-care-governments-need-use-right-data-need-know	1	27	INTERNATIONAL
2014-02-01	In theory, national health-care systems 	 find measuring outcomes easier	http://www.economist.com/news/international/21595474-improve-health-care-governments-need-use-right-data-need-know	1	28	INTERNATIONAL
2014-02-08	That investors 	 lock in some profits after such a remarkable surge is hardly surprising (see article)	http://www.economist.com/news/leaders/21595900-world-economy-will-have-bumpy-2014-recovery-not-yet-risk-worldwide	1	1	LEADERS
2014-02-08	It is hard to see a compelling economic reason why one unexpectedly weak report on American manufacturing, for instance, 	 push Japan’s Nikkei down by more than 4% in a day	http://www.economist.com/news/leaders/21595900-world-economy-will-have-bumpy-2014-recovery-not-yet-risk-worldwide	1	2	LEADERS
2014-02-08	It suggests that all the figures for January, including the all-important employment figures, which were due to be released on February 7th after The Economist went to press, 	 be taken with a truckload of salt	http://www.economist.com/news/leaders/21595900-world-economy-will-have-bumpy-2014-recovery-not-yet-risk-worldwide	1	3	LEADERS
2014-02-08	The stockmarket slide has dented consumer confidence, but investors’ flight from risk has pushed down yields on Treasury bonds, which in turn 	 lower mortgage rates	http://www.economist.com/news/leaders/21595900-world-economy-will-have-bumpy-2014-recovery-not-yet-risk-worldwide	1	4	LEADERS
2014-02-08	Investors 	 recover their nerve as they realise that the bottom is not falling out of the world economy	http://www.economist.com/news/leaders/21595900-world-economy-will-have-bumpy-2014-recovery-not-yet-risk-worldwide	1	5	LEADERS
2014-02-08	Rather than making excuses for keeping it, Mr Obama 	 be exposing its awfulness and leading the campaign to de-fang it	http://www.economist.com/news/leaders/21595902-expelling-record-numbers-immigrants-costly-way-make-america-less-dynamic-barack-obama	1	6	LEADERS
2014-02-08	CHANCES for a new beginning in Europe are rare and 	 be seized	http://www.economist.com/news/leaders/21595904-if-ever-europe-needed-competent-reformer-new-ideas-it-now-lagarde-president	1	7	LEADERS
2014-02-08	The suggestion that EU leaders 	 accept the candidate of whichever political group gets most seats in May is a recipe not just for ending up with the wrong person, but also for making the commission even more beholden to the parliament	http://www.economist.com/news/leaders/21595904-if-ever-europe-needed-competent-reformer-new-ideas-it-now-lagarde-president	1	8	LEADERS
2014-02-08	New rules on pollution say that official data, formerly held secretly, 	 be published	http://www.economist.com/news/leaders/21595903-government-gives-its-davids-sling-use-against-polluting-goliaths-small-breath-fresh	1	9	LEADERS
2014-02-08	The new rules 	 thus expose polluters to a scissor-style pressure: from above, through the central-planning system, and from below, from the media and organisations such as Mr Ma’s	http://www.economist.com/news/leaders/21595903-government-gives-its-davids-sling-use-against-polluting-goliaths-small-breath-fresh	1	10	LEADERS
2014-02-08	First, the government 	 use the time to build up institutions—not just the police, but also schools to help give youngsters an alternative career; it could provide more cash to get firms to hire people from the barrios	http://www.economist.com/news/leaders/21595986-should-government-ever-do-deal-gangsters-el-salvador-balance-answer	1	11	LEADERS
2014-02-08	If elected, Mr Sánchez Cerén, a former guerrilla, 	 bring the agreement into the open, explaining how the lull in violence can be used to strengthen communities vulnerable to the gangs’ reach	http://www.economist.com/news/leaders/21595986-should-government-ever-do-deal-gangsters-el-salvador-balance-answer	1	12	LEADERS
2014-02-08	Any discussion of California’s economy or business climate 	 start with the right facts	http://www.economist.com/news/letters/21595871-livestock-and-emissions-california-technology-and-jobs-algorithms	1	13	LETTERS
2014-02-08	Neither 	 Mr Abe’s visit to the Yasukuni shrine be criticised by NHK, he added	http://www.economist.com/news/asia/21595983-ghosts-past-once-again-embrace-shinzo-abe-my-country-right-or-righter	1	14	ASIA
2014-02-08	Government jargon 	 be dropped, too	http://www.economist.com/news/china/21595925-communist-party-training-school-functionaries-learn-how-handle-more-aggressive-news	1	15	CHINA
2014-02-08	Women 	 wear skin-coloured stockings, not black, and definitely no fishnets	http://www.economist.com/news/china/21595925-communist-party-training-school-functionaries-learn-how-handle-more-aggressive-news	1	16	CHINA
2014-02-08	“But if your boss is wearing a red tie, you 	 not	http://www.economist.com/news/china/21595925-communist-party-training-school-functionaries-learn-how-handle-more-aggressive-news	1	17	CHINA
